Compte,Libelle,Cpte_Ppal,Etat_Passif,Etat_Actif,Passif,Actif,Sens,CpteFinEnc,CpteFinEnc2,Bal_Entree,Recette_Budgetaire,Depense_Budgetaire,Recette_Fiscale,Section_Budget,Origine_Recette,Section_Budget_Tri,Acteur_Tresor,Acteur_Impot,Acteur_Autres,DetailsPlus,DansDetail,Libelle2,Situation_Tresorerie,Rang
"7322","Transferts reçus des groupements de collectivités territoriales",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,887
"733","Transferts reçus des budgets annexes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,888
"734","Transferts reçus des établissements publics locaux et nationaux",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,889
"7340","Transferts reçus des établissements publics locaux",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,890
"7341","Transferts reçus des établissements publics nationaux",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,0,,0,891
"735","Subventions",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,892
"7350","Subvention n°1",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,893
"7351","Subvention n°2",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,894
"7352","Subvention n°3",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,895
"7353","Subvention n°4",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,896
"7354","Subvention n°5",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,897
"7355","Subvention n°6",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,898
"7356","Subvention n°7",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,899
"7357","Subvention n°8",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,900
"7358","Subvention n°9",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,901
"7359","Autres subventions",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,902
"739","Autres dotations, transferts et subventions",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F014",0,0,1,,1,,0,903
"74","DONS PROGRAMMES, LEGS ET FONDS DE CONCOURS",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,0,,0,904
"741","Dons programmes et legs intérieurs",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,905
"7410","Dons programmes n°1",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,906
"7411","Dons programmes n°2",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,907
"7412","Dons programmes n°3",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,908
"7413","Dons programmes n°4",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,909
"7414","Dons programmes n°5",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,910
"7415","Dons programmes n°6",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,911
"7416","Dons programmes n°7",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,912
"7417","Dons programmes n°8",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,913
"7418","Dons programmes n°9",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,914
"7419","Autres dons programmes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,915
"742","Dons programmes et legs extérieurs",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,916
"7420","Dons programmes n°1",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,917
"7421","Dons programmes n°2",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,918
"7422","Dons programmes n°3",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,919
"7423","Dons programmes n°4",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,920
"7424","Dons programmes n°5",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,921
"7425","Dons programmes n°6",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,922
"7426","Dons programmes n°7",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,923
"7427","Dons programmes n°8",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,924
"7428","Dons programmes n°9",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,925
"7429","Autres dons programmes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,926
"743","Fonds de concours",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,927
"7430","Fonds de concours n°1",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,928
"7431","Fonds de concours n°2",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,929
"7432","Fonds de concours n°3",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,930
"7433","Fonds de concours n°4",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,931
"7434","Fonds de concours n°5",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,932
"7435","Fonds de concours n°6",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,933
"7436","Fonds de concours n°7",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,934
"7437","Fonds de concours n°8",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,935
"7438","Fonds de concours n°9",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,936
"7439","Autres fonds de concours",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,937
"749","Autres dons programmes, legs et fonds de concours",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Externes","F015",0,0,1,,1,,0,938
"75","RECETTES EXCEPTIONNELLES",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,939
"751","Remises, annulations, réduction de titres de paiement ou titres de paiement atteints de déchéance",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,940
"7510","Remises de dettes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,941
"7511","Annulation de dettes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,942
"7512","Réduction ou annulation de titres de paiement",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,943
"7513","Titres de paiement atteints de déchéance",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,944
"7519","Autres remises, annulations, réduction de titres de paiement ou titres de paiement atteints de déchéance",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,945
"752","Ventes aux enchères publiques des éléments du patrimoine de la collectivité territoriale",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,946
"753","Restitution à la collectivité territoriale des sommes indûment payées",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,947
"754","Produits de cession d’immobilisations",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,948
"7540","Produits de cession d’immobilisations incorporelles",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,949
"7541","Produits de cession d’immobilisations corporelles",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,950
"7542","Produits de cession d’immobilisations financières",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,951
"7543","Différences négatives de réalisation sur cessions d’immobilisations",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,952
"7549","Autres produits de cession d’immobilisations",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,953
"755","Redevances des services concédés ou affermés",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,954
"7550","Redevances des services concédés ou affermés 1",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,955
"7551","Redevances des services concédés ou affermés 2",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,956
"7552","Redevances des services concédés ou affermés 3",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,957
"7553","Redevances des services concédés ou affermés 4",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,958
"7554","Redevances des services concédés ou affermés 5",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,959
"7555","Redevances des services concédés ou affermés 6",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,960
"7556","Redevances des services concédés ou affermés 7",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,961
"7557","Redevances des services concédés ou affermés 8",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,962
"7558","Redevances des services concédés ou affermés 9",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,963
"7559","Autres redevances des services concédés ou affermés",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,964
"756","Excédents des services à comptabilité distincte revenant au budget principal",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,965
"7560","Excédent du service 1",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,966
"7561","Excédent du service 2",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,967
"7562","Excédent du service 3",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,968
"7563","Excédent du service 4",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,969
"7564","Excédent du service 5",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,970
"7565","Excédent du service 6",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,971
"7566","Excédent du service 7",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,972
"7567","Excédent du service 8",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,973
"7568","Excédent du service 9",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,974
"7569","Excédent d’autres services à comptabilité distincte revenant au budget principal",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,1,,0,975
"757","Subventions exceptionnelles",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,976
"7570","Subventions exceptionnelles publiques",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,977
"7571","Subventions exceptionnelles des partenaires",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,978
"7579","Autres subventions exceptionnelles",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,979
"758","Rectification sur exercice clos",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,980
"759","Autres recettes exceptionnelles",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,981
"7590","Excédent de fonctionnement reporté",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,982
"7591","Pénalités de retard",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,983
"7592","Reliquat des ressources affectées",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,984
"7593","Reversement de reliquats sur ordonnances/mandats payés",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,985
"7594","Reversement de retenues de garantie",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,986
"7599","Diverses autres recettes exceptionnelles",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F016",0,0,1,,0,,0,987
"77","PRODUITS FINANCIERS ET PRODUITS ASSIMILES",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,988
"771","Intérêts sur dépôt à terme",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,989
"772","Revenus des titres de placements",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,990
"773","Intérêts des prêts et créances",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,991
"774","Revenus des autres immobilisations financières",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,992
"776","Gains de change",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,993
"777","Gains sur cession de titres de placement",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,994
"779","Autres produits financiers",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F017",0,0,1,,0,,0,995
"78","TRANSFERT DE CHARGES",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F018",0,0,1,,0,,0,996
"781","Transfert de charges courantes",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F018",0,0,1,,0,,0,997
"782","Transfert de charges financières",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F018",0,0,1,,0,,0,998
"789","Autres transferts de charges",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F018",0,0,1,,0,,0,999
"79","REPRISE SUR PROVISIONS",0,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F019",0,0,1,,0,,0,1000
"791","Reprise sur provisions pour dépréciation",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F019",0,0,1,,0,,0,1001
"792","Reprise sur provisions à caractère financier",1,0,0,0,0,"C",0,0,0,1,0,0,"Fonctionnement","Recettes Propres","F019",0,0,1,,0,,0,1002
